GLOBALEVENTID,SQLDATE,AvgTone,NumArticles,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FullName,SOURCEURL
779806634,20180816,-2.87769784172661,4,10.0,76.5,"Kerala, Kerala, India",https://www.firstpost.com/india/kerala-rains-tiff-with-tamil-nadu-over-release-of-water-from-mullaperiyar-dam-adds-to-states-troubles-4978441.html
779806636,20180816,-3.76610505450942,10,10.0,76.5,"Kerala, Kerala, India",https://indianexpress.com/article/india/kerala-floods-all-your-questions-answered-5310126/
779806657,20180816,-1.81301657083097,20,10.0,76.5,"Kerala, Kerala, India",https://www.siasat.com/news/kerala-deluge-tragedy-without-parallel-rahul-calls-pm-urges-extra-assistance-1393126/
779806692,20180816,-1.79990808338795,18,10.0,76.5,"Kerala, Kerala, India",https://www.siasat.com/news/kerala-deluge-tragedy-without-parallel-rahul-calls-pm-urges-extra-assistance-1393126/
779806694,20180816,-2.87769784172661,2,10.0,76.5,"Kerala, Kerala, India",https://www.firstpost.com/india/kerala-rains-tiff-with-tamil-nadu-over-release-of-water-from-mullaperiyar-dam-adds-to-states-troubles-4978441.html
779806703,20180816,-1.19573142440512,20,10.0,76.5,"Kerala, Kerala, India",https://article.wn.com/view/2018/08/16/Walmart_India_activates_UPI_on_its_B2B_ecommerce_platform_s/
779806716,20180816,-2.2140221402214,10,9.98333,76.2833,"Ernakulam, Kerala, India",http://ianslive.in/index.php?param=news/Kerala_toll_reaches_87_massive_rescue_operation_underway-597126/TopStory/
779806717,20180816,-2.2140221402214,10,10.5167,76.2167,"Thrissur, Kerala, India",http://ianslive.in/index.php?param=news/Kerala_toll_reaches_87_massive_rescue_operation_underway-597126/TopStory/
779806728,20180816,0.79787234042553,10,10.0,76.5,"Kerala, Kerala, India",https://www.theweek.in/news/india/2018/08/16/additional-rescue-teams-rushed-flood-hit-kerala.html
779806729,20180816,-3.31052166305717,10,10.0,76.5,"Kerala, Kerala, India",https://indianexpress.com/article/india/kerala-floods-all-your-questions-answered-5310126/
779806800,20180816,1.37795275590552,10,34.8764,71.1559,"Kerala, Konar, Afghanistan",http://www.khaleejtimes.com/international/india/Former-Indian-PM-Vajpayees-health-continues-to-be-critical
779806851,20180816,-2.2140221402214,4,9.26667,76.7833,"Pathanamthitta, Kerala, India",http://ianslive.in/index.php?param=news/Kerala_toll_reaches_87_massive_rescue_operation_underway-597126/TopStory/
779806852,20180816,-2.2140221402214,6,9.26667,76.7833,"Pathanamthitta, Kerala, India",http://ianslive.in/index.php?param=news/Kerala_toll_reaches_87_massive_rescue_operation_underway-597126/TopStory/
779806854,20180816,0.79787234042553,4,10.0,76.5,"Kerala, Kerala, India",https://www.theweek.in/news/india/2018/08/16/additional-rescue-teams-rushed-flood-hit-kerala.html
779806858,20180816,-1.81301657083097,10,10.0,76.5,"Kerala, Kerala, India",https://www.siasat.com/news/kerala-deluge-tragedy-without-parallel-rahul-calls-pm-urges-extra-assistance-1393126/
779806860,20180816,-1.79990808338795,15,10.0,76.5,"Kerala, Kerala, India",https://www.siasat.com/news/kerala-deluge-tragedy-without-parallel-rahul-calls-pm-urges-extra-assistance-1393126/
779806868,20180816,-1.79990808338795,18,10.0,76.5,"Kerala, Kerala, India",https://www.siasat.com/news/kerala-deluge-tragedy-without-parallel-rahul-calls-pm-urges-extra-assistance-1393126/
779806879,20180816,-1.81301657083097,10,10.0,76.5,"Kerala, Kerala, India",https://www.siasat.com/news/kerala-deluge-tragedy-without-parallel-rahul-calls-pm-urges-extra-assistance-1393126/
779806987,20180816,-1.19573142440512,20,10.0,76.5,"Kerala, Kerala, India",https://article.wn.com/view/2018/08/16/Walmart_India_activates_UPI_on_its_B2B_ecommerce_platform_s/
779807078,20180816,-1.81301657083097,22,10.0,76.5,"Kerala, Kerala, India",https://www.siasat.com/news/kerala-deluge-tragedy-without-parallel-rahul-calls-pm-urges-extra-assistance-1393126/
779807093,20180816,-4.83182071506766,165,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://www.yahoo.com/news/flood-toll-rises-77-indias-kerala-state-064038719.html
779807125,20180816,-2.2140221402214,12,10.1092,76.3644,"Alwaye, Kerala, India",http://ianslive.in/index.php?param=news/Kerala_toll_reaches_87_massive_rescue_operation_underway-597126/TopStory/
779807126,20180816,-2.2140221402214,8,10.5167,76.2167,"Thrissur, Kerala, India",http://ianslive.in/index.php?param=news/Kerala_toll_reaches_87_massive_rescue_operation_underway-597126/TopStory/
779807133,20180816,0.79787234042553,10,10.0,76.5,"Kerala, Kerala, India",https://www.theweek.in/news/india/2018/08/16/additional-rescue-teams-rushed-flood-hit-kerala.html
779807134,20180816,0.79787234042553,4,10.0,76.5,"Kerala, Kerala, India",https://www.theweek.in/news/india/2018/08/16/additional-rescue-teams-rushed-flood-hit-kerala.html
779807137,20180816,0.79787234042553,4,10.0,76.5,"Kerala, Kerala, India",https://www.theweek.in/news/india/2018/08/16/additional-rescue-teams-rushed-flood-hit-kerala.html
779807560,20180816,-2.00892857142857,8,34.8764,71.1559,"Kerala, Konar, Afghanistan",http://www.khaleejtimes.com/international/woman-rejected-for-job-the-reason-will-leave-you-shocked
779809054,20180816,0.28985507246377,5,10.5167,76.2167,"Thrissur, Kerala, India",https://indianexpress.com/article/technology/tech-news-technology/kerala-floods-airtel-announces-free-data-benefits-talk-time-for-all-users-in-state-5310150/
779809077,20180816,-0.390625,4,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://www.financialexpress.com/india-news/watch-dramatic-rescue-iaf-personnel-airlift-man-from-flood-affected-pathanamthitta-in-kerala/1282439/
779809078,20180816,-0.390625,1,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://www.financialexpress.com/india-news/watch-dramatic-rescue-iaf-personnel-airlift-man-from-flood-affected-pathanamthitta-in-kerala/1282439/
779809431,20180816,-3.64077669902913,7,10.0,76.5,"Kerala, Kerala, India",https://www.outlookindia.com/newsscroll/2-men-claim-responsibility-for-attack-on-umar-khalid/1366829
779809495,20180816,0.28985507246377,10,10.0,76.5,"Kerala, Kerala, India",https://indianexpress.com/article/technology/tech-news-technology/kerala-floods-airtel-announces-free-data-benefits-talk-time-for-all-users-in-state-5310150/
779809515,20180816,0.28985507246377,6,10.0,76.5,"Kerala, Kerala, India",https://indianexpress.com/article/technology/tech-news-technology/kerala-floods-airtel-announces-free-data-benefits-talk-time-for-all-users-in-state-5310150/
779809728,20180816,-1.31578947368421,6,9.96667,76.2333,"Cochin, Kerala, India",https://timesofindia.indiatimes.com/city/kochi/kerala-floods-kochi-airport-to-remain-closed-till-august-26-afternoon/articleshow/65424706.cms
779809737,20180816,-1.36363636363636,4,10.5167,76.2167,"Thrissur, Kerala, India",https://www.outlookindia.com/website/story/kerala-floods-cm-pinarayi-vijayan-says-water-level-to-rise-further-calls-for-imm/315121
779809840,20180816,-3.10742654260846,6,9.96667,76.2333,"Cochin, Kerala, India",https://timesofindia.indiatimes.com/city/kochi/kerala-floods-kochi-airport-to-remain-closed-till-august-26-afternoon/articleshow/65424706.cms
779809851,20180816,-3.64077669902913,3,10.0,76.5,"Kerala, Kerala, India",https://www.outlookindia.com/newsscroll/2-men-claim-responsibility-for-attack-on-umar-khalid/1366829
779809858,20180816,-2.41691842900302,2,10.0,76.5,"Kerala, Kerala, India",https://www.ndtv.com/kerala-news/on-mullaperiyar-dam-top-court-raps-adversorial-tamil-nadu-kerala-1901466
779809866,20180816,-1.1441647597254,1,10.0,76.5,"Kerala, Kerala, India",http://www.sify.com/news/kerala-cm-says-water-level-to-rise-further-calls-for-immediate-evacuation-news-national-siqqf2affdjjc.html
779809867,20180816,-1.1441647597254,1,10.0,76.5,"Kerala, Kerala, India",http://www.sify.com/news/kerala-cm-says-water-level-to-rise-further-calls-for-immediate-evacuation-news-national-siqqf2affdjjc.html
779809868,20180816,-1.36363636363636,2,10.5167,76.2167,"Thrissur, Kerala, India",https://www.outlookindia.com/website/story/kerala-floods-cm-pinarayi-vijayan-says-water-level-to-rise-further-calls-for-imm/315121
779809869,20180816,-2.41691842900302,2,10.0,76.5,"Kerala, Kerala, India",https://www.ndtv.com/kerala-news/on-mullaperiyar-dam-top-court-raps-adversorial-tamil-nadu-kerala-1901466
779810104,20180816,-0.390625,5,10.0,76.5,"Kerala, Kerala, India",https://www.financialexpress.com/india-news/watch-dramatic-rescue-iaf-personnel-airlift-man-from-flood-affected-pathanamthitta-in-kerala/1282439/
779812418,20180816,-2.63736263736264,10,9.96667,76.2333,"Cochin, Kerala, India",https://indianexpress.com/article/india/kerala-floods-cochin-airport-suspends-flight-operations-till-august-26/
779812444,20180816,-4.00324507707058,20,9.96667,76.2333,"Cochin, Kerala, India",https://indianexpress.com/article/india/kerala-floods-cochin-airport-suspends-flight-operations-till-august-26/
779812902,20180816,-2.74615045448378,10,9.96667,76.2333,"Cochin, Kerala, India",https://indianexpress.com/article/india/kerala-floods-cochin-airport-suspends-flight-operations-till-august-26/
779812933,20180816,-4.85363891375068,30,10.0,76.5,"Kerala, Kerala, India",https://www.nation.co.ke/news/world/Troops-called-to-India-s-Kerala-as-flood-toll-rises/1068-4715210-ctq5a6/
779812949,20180816,-2.63736263736264,2,9.96667,76.2333,"Cochin, Kerala, India",https://indianexpress.com/article/india/kerala-floods-cochin-airport-suspends-flight-operations-till-august-26/
779813102,20180816,-2.63736263736264,2,10.0,76.5,"Kerala, Kerala, India",https://indianexpress.com/article/india/kerala-floods-cochin-airport-suspends-flight-operations-till-august-26/
779813106,20180816,-2.63736263736264,2,9.96667,76.2333,"Cochin, Kerala, India",https://indianexpress.com/article/india/kerala-floods-cochin-airport-suspends-flight-operations-till-august-26/
779813112,20180816,0.613355329245527,3,10.0,76.5,"Kerala, Kerala, India",http://www.canindia.com/share-rainfall-data-on-real-time-basis-tn-cm-tells-kerala-counterpart/
779813113,20180816,0.613355329245527,3,10.0,76.5,"Kerala, Kerala, India",http://www.canindia.com/share-rainfall-data-on-real-time-basis-tn-cm-tells-kerala-counterpart/
779813119,20180816,-2.63736263736264,1,10.0,76.5,"Kerala, Kerala, India",https://indianexpress.com/article/india/kerala-floods-cochin-airport-suspends-flight-operations-till-august-26/
779813236,20180816,0.26525198938992,2,10.0,76.5,"Kerala, Kerala, India",https://www.prokerala.com/news/articles/a853050.html
779813237,20180816,0.78740699917333,6,10.0,76.5,"Kerala, Kerala, India",http://www.canindia.com/share-rainfall-data-on-real-time-basis-tn-cm-tells-kerala-counterpart/
779813410,20180816,-2.63736263736264,6,9.96667,76.2333,"Cochin, Kerala, India",https://indianexpress.com/article/india/kerala-floods-cochin-airport-suspends-flight-operations-till-august-26/
779813411,20180816,-2.63736263736264,2,10.0,76.5,"Kerala, Kerala, India",https://indianexpress.com/article/india/kerala-floods-cochin-airport-suspends-flight-operations-till-august-26/
779813424,20180816,-2.63736263736264,10,9.96667,76.2333,"Cochin, Kerala, India",https://indianexpress.com/article/india/kerala-floods-cochin-airport-suspends-flight-operations-till-august-26/
779815405,20180816,-2.51923708072491,10,10.0,76.5,"Kerala, Kerala, India",https://www.firstpost.com/india/kerala-floods-live-updates-pinarayi-vijayan-requests-people-living-along-chalakudy-river-to-move-to-higher-places-4973971.html
779815447,20180816,-2.51923708072491,40,10.7725,76.6514,"Palakkad, Kerala, India",https://www.firstpost.com/india/kerala-floods-live-updates-pinarayi-vijayan-requests-people-living-along-chalakudy-river-to-move-to-higher-places-4973971.html
779815453,20180816,-2.94221907125133,2,9.26667,76.7833,"Pathanamthitta, Kerala, India","http://www.khaleejtimes.com/international/india/Kerala-floods-live:-No-threat-to-Mullaperiyar-dam,-says-Tamil-Nadu-CM"
779815466,20180816,-2.97606704270782,8,9.26667,76.7833,"Pathanamthitta, Kerala, India","http://www.khaleejtimes.com/international/india/Kerala-floods-live:-No-threat-to-Mullaperiyar-dam,-says-Tamil-Nadu-CM"
779815468,20180816,-2.50880281690141,10,10.0,76.5,"Kerala, Kerala, India",https://www.firstpost.com/india/kerala-floods-live-updates-pinarayi-vijayan-requests-people-living-along-chalakudy-river-to-move-to-higher-places-4973971.html
779815490,20180816,-3.80281690140845,2,10.0,76.5,"Kerala, Kerala, India",https://gulfnews.com/news/asia/india/more-defence-personnel-reach-kerala-as-flood-situation-worsens-1.2267042
779815491,20180816,-3.80281690140845,3,11.8333,75.5667,"Kottayam, Kerala, India",https://gulfnews.com/news/asia/india/more-defence-personnel-reach-kerala-as-flood-situation-worsens-1.2267042
779815501,20180816,-2.51923708072491,50,10.0,76.5,"Kerala, Kerala, India",https://www.firstpost.com/india/kerala-floods-live-updates-pinarayi-vijayan-requests-people-living-along-chalakudy-river-to-move-to-higher-places-4973971.html
779815706,20180816,-7.64563106796116,4,10.0,76.5,"Kerala, Kerala, India",https://www.firstpost.com/india/india-bans-18-pesticides-after-reviewing-66-out-of-104-used-in-country-leaves-out-monocrotophos-glyphosate-4979161.html
779816245,20180816,-2.98734969985998,6,9.26667,76.7833,"Pathanamthitta, Kerala, India","http://www.khaleejtimes.com/international/india/Kerala-floods-live:-No-threat-to-Mullaperiyar-dam,-says-Tamil-Nadu-CM"
779816258,20180816,-4.34782608695652,4,10.0,76.5,"Kerala, Kerala, India",https://www.express.co.uk/news/world/1004196/kerala-floods-map-how-many-districts-india-weather-monsoon-flooding
779816259,20180816,-2.51923708072491,10,9.98333,76.2833,"Ernakulam, Kerala, India",https://www.firstpost.com/india/kerala-floods-live-updates-pinarayi-vijayan-requests-people-living-along-chalakudy-river-to-move-to-higher-places-4973971.html
779816260,20180816,-2.51923708072491,10,11.45,75.6833,"Kollam, Kerala, India",https://www.firstpost.com/india/kerala-floods-live-updates-pinarayi-vijayan-requests-people-living-along-chalakudy-river-to-move-to-higher-places-4973971.html
779816263,20180816,-3.62694300518135,10,10.0,76.5,"Kerala, Kerala, India",https://timesofindia.indiatimes.com/travel/destinations/kochi-airport-operations-shut-down-till-saturday-due-to-kerala-floods/as65425828.cms
779816312,20180816,-4.34782608695652,4,10.0,76.5,"Kerala, Kerala, India",https://www.express.co.uk/news/world/1004196/kerala-floods-map-how-many-districts-india-weather-monsoon-flooding
779816329,20180816,-2.51923708072491,30,10.0,76.5,"Kerala, Kerala, India",https://www.firstpost.com/india/kerala-floods-live-updates-pinarayi-vijayan-requests-people-living-along-chalakudy-river-to-move-to-higher-places-4973971.html
779816330,20180816,-3.80281690140845,10,10.0,76.5,"Kerala, Kerala, India",https://gulfnews.com/news/asia/india/more-defence-personnel-reach-kerala-as-flood-situation-worsens-1.2267042
779816331,20180816,-2.51923708072491,20,10.0,76.5,"Kerala, Kerala, India",https://www.firstpost.com/india/kerala-floods-live-updates-pinarayi-vijayan-requests-people-living-along-chalakudy-river-to-move-to-higher-places-4973971.html
779816332,20180816,-2.51923708072491,30,10.0,76.5,"Kerala, Kerala, India",https://www.firstpost.com/india/kerala-floods-live-updates-pinarayi-vijayan-requests-people-living-along-chalakudy-river-to-move-to-higher-places-4973971.html
779816372,20180816,-2.52039644337197,90,10.0,76.5,"Kerala, Kerala, India",https://www.firstpost.com/india/kerala-floods-live-updates-pinarayi-vijayan-requests-people-living-along-chalakudy-river-to-move-to-higher-places-4973971.html
779816457,20180816,-2.61599474430598,6,10.0,76.5,"Kerala, Kerala, India",https://www.firstpost.com/india/kerala-floods-live-updates-pinarayi-vijayan-requests-people-living-along-chalakudy-river-to-move-to-higher-places-4973971.html
779816458,20180816,-5.74485687517625,36,10.0,76.5,"Kerala, Kerala, India",https://au.news.yahoo.com/troops-called-indias-kerala-flood-toll-rises-111939763--spt.html
779816460,20180816,-2.41900132920268,6,11.45,75.6833,"Kollam, Kerala, India",https://www.firstpost.com/india/kerala-floods-live-updates-pinarayi-vijayan-requests-people-living-along-chalakudy-river-to-move-to-higher-places-4973971.html
779816462,20180816,-2.50880281690141,2,11.45,75.6833,"Kollam, Kerala, India",https://www.firstpost.com/india/kerala-floods-live-updates-pinarayi-vijayan-requests-people-living-along-chalakudy-river-to-move-to-higher-places-4973971.html
779816467,20180816,-3.2420429311621,6,10.0,76.5,"Kerala, Kerala, India",https://timesofindia.indiatimes.com/travel/destinations/kochi-airport-operations-shut-down-till-saturday-due-to-kerala-floods/as65425828.cms
779816565,20180816,-4.40230190056055,6,10.0,76.5,"Kerala, Kerala, India",https://www.express.co.uk/news/world/1004194/Kerala-flood-map-india-floods-mapped-evacuation-zones-affected-area-latest-news
779816584,20180816,-4.40230190056055,9,10.0,76.5,"Kerala, Kerala, India",https://www.express.co.uk/news/world/1004194/Kerala-flood-map-india-floods-mapped-evacuation-zones-affected-area-latest-news
779816718,20180816,-3.80281690140845,10,10.0,76.5,"Kerala, Kerala, India",https://gulfnews.com/news/asia/india/more-defence-personnel-reach-kerala-as-flood-situation-worsens-1.2267042
779816719,20180816,-3.80281690140845,4,11.8333,75.5667,"Kottayam, Kerala, India",https://gulfnews.com/news/asia/india/more-defence-personnel-reach-kerala-as-flood-situation-worsens-1.2267042
779816723,20180816,-2.97606704270782,4,8.50694,76.9569,"Thiruvananthapuram, Kerala, India","http://www.khaleejtimes.com/international/india/Kerala-floods-live:-No-threat-to-Mullaperiyar-dam,-says-Tamil-Nadu-CM"
779816725,20180816,-3.80281690140845,4,10.0,76.5,"Kerala, Kerala, India",https://gulfnews.com/news/asia/india/more-defence-personnel-reach-kerala-as-flood-situation-worsens-1.2267042
779816726,20180816,-3.80281690140845,2,11.8333,75.5667,"Kottayam, Kerala, India",https://gulfnews.com/news/asia/india/more-defence-personnel-reach-kerala-as-flood-situation-worsens-1.2267042
779816798,20180816,-3.56083086053413,10,10.1092,76.3644,"Aluva, Kerala, India",http://www.dnaindia.com/india/report-watch-indian-navy-s-flight-divers-heroically-airlift-stranded-people-2650631
779821653,20180809,-4.98866213151927,3,10.0,76.5,"Kerala, Kerala, India",https://www.thenational.ae/world/asia/kerala-floods-statewide-emergency-as-death-toll-rises-and-torrential-rain-threatens-new-areas-1.760670
779821655,20180809,-4.98866213151927,5,10.0,76.5,"Kerala, Kerala, India",https://www.thenational.ae/world/asia/kerala-floods-statewide-emergency-as-death-toll-rises-and-torrential-rain-threatens-new-areas-1.760670
779821661,20180809,-4.98866213151927,3,10.0,76.5,"Kerala, Kerala, India",https://www.thenational.ae/world/asia/kerala-floods-statewide-emergency-as-death-toll-rises-and-torrential-rain-threatens-new-areas-1.760670
779821673,20180809,-4.98866213151927,5,10.0,76.5,"Kerala, Kerala, India",https://www.thenational.ae/world/asia/kerala-floods-statewide-emergency-as-death-toll-rises-and-torrential-rain-threatens-new-areas-1.760670
779821754,20180816,1.24622949198384,20,34.8764,71.1559,"Kerala, Konar, Afghanistan",http://www.khaleejtimes.com/international/Former-Indian-PM-Atal-Bihari-Vajpayee-passes-away--
779822543,20180816,1.24622949198384,20,34.8764,71.1559,"Kerala, Konar, Afghanistan",http://www.khaleejtimes.com/international/Former-Indian-PM-Atal-Bihari-Vajpayee-passes-away--
779822560,20180816,-4.4921875,8,9.85,76.9667,"Idukki, Kerala, India",https://www.express.co.uk/news/world/1004230/Kerala-floods-india-flooding-indukki-dam-Cheruthoni-landslide-monsoon-rain-flood
779822605,20180816,-4.4921875,2,10.0,76.5,"Kerala, Kerala, India",https://www.express.co.uk/news/world/1004230/Kerala-floods-india-flooding-indukki-dam-Cheruthoni-landslide-monsoon-rain-flood
779822606,20180816,-4.4921875,2,8.50694,76.9569,"Thiruvananthapuram, Kerala, India",https://www.express.co.uk/news/world/1004230/Kerala-floods-india-flooding-indukki-dam-Cheruthoni-landslide-monsoon-rain-flood
779822778,20180816,-1.19453924914676,5,10.0,76.5,"Kerala, Kerala, India",https://www.business-standard.com/article/news-ians/karnataka-to-shift-flood-hit-people-to-safer-places-118081601129_1.html
779822809,20180816,1.24622949198384,10,34.8764,71.1559,"Kerala, Konar, Afghanistan",http://www.khaleejtimes.com/international/Former-Indian-PM-Atal-Bihari-Vajpayee-passes-away--
779822814,20180816,1.24622949198384,10,34.8764,71.1559,"Kerala, Konar, Afghanistan",http://www.khaleejtimes.com/international/Former-Indian-PM-Atal-Bihari-Vajpayee-passes-away--
779822825,20180816,-2.55387310258679,5,11.45,75.6833,"Kollam, Kerala, India",https://www.firstpost.com/india/kerala-floods-live-updates-kochi-metro-resumes-operation-to-join-relief-work-offers-free-services-to-commuters-4973971.html
779823122,20180816,-5.84518029119276,140,10.0,76.5,"Kerala, Kerala, India",http://www.digitaljournal.com/news/world/troops-called-to-india-s-kerala-as-flood-toll-rises/article/529646
779825091,20180816,-4.12282568561566,38,10.5167,76.2167,"Thrissur, Kerala, India",http://www.organiser.org/Encyc/2018/8/16/Kerala-Floods-Prime-Minister-Asks-Army-to-Intensify-Rescue-Operations.html
779825117,20180816,-7.12328767123287,5,10.7725,76.6514,"Palakkad, Kerala, India",https://www.telegraphindia.com/india/ndrf-sends-more-teams-to-kerala-troops-out-as-floods-claim-5-more-live-dgtl-252499
779825578,20180816,0.50251256281407,3,10.0,76.5,"Kerala, Kerala, India",https://www.thehindu.com/entertainment/theatre/a-sense-of-longing/article24706317.ece
779825764,20180816,-7.12328767123287,10,10.7725,76.6514,"Palakkad, Kerala, India",https://www.telegraphindia.com/india/ndrf-sends-more-teams-to-kerala-troops-out-as-floods-claim-5-more-live-dgtl-252499
779825773,20180816,-7.12328767123287,10,10.7725,76.6514,"Palakkad, Kerala, India",https://www.telegraphindia.com/india/ndrf-sends-more-teams-to-kerala-troops-out-as-floods-claim-5-more-live-dgtl-252499
779825824,20180816,-1.26227208976158,2,8.50694,76.9569,"Trivandrum, Kerala, India",http://www.dnaindia.com/business/report-kerala-floods-kochi-airport-shut-till-saturday-flights-diverted-to-thiruvananthapuram-kozhikode-2650635
779825843,20180816,-3.11688311688311,1,10.0,76.5,"Kerala, Kerala, India",http://www.btvi.in/news/rahul-talks-to-pm--seeks-more-army--navy-personnel--funds-in-flood-hit-kerala/93627
779826169,20180816,-3.11688311688311,1,10.0,76.5,"Kerala, Kerala, India",http://www.btvi.in/news/rahul-talks-to-pm--seeks-more-army--navy-personnel--funds-in-flood-hit-kerala/93627
779826171,20180816,-3.11688311688311,1,10.0,76.5,"Kerala, Kerala, India",http://www.btvi.in/news/rahul-talks-to-pm--seeks-more-army--navy-personnel--funds-in-flood-hit-kerala/93627
779826213,20180816,-7.12328767123287,5,10.7725,76.6514,"Palakkad, Kerala, India",https://www.telegraphindia.com/india/ndrf-sends-more-teams-to-kerala-troops-out-as-floods-claim-5-more-live-dgtl-252499
779826220,20180816,-0.46296296296297,5,9.26667,76.7833,"Pathanamthitta, Kerala, India",http://www.organiser.org/Encyc/2018/8/16/Kerala-Floods-Prime-Minister-Asks-Army-to-Intensify-Rescue-Operations.html
779826349,20180816,0.50251256281407,6,10.0,76.5,"Kerala, Kerala, India",https://www.thehindu.com/entertainment/theatre/a-sense-of-longing/article24706317.ece
779826988,20180816,-0.46296296296297,1,10.5167,76.2167,"Thrissur, Kerala, India",http://www.organiser.org/Encyc/2018/8/16/Kerala-Floods-Prime-Minister-Asks-Army-to-Intensify-Rescue-Operations.html
779826989,20180816,-0.46296296296297,1,10.5167,76.2167,"Thrissur, Kerala, India",http://www.organiser.org/Encyc/2018/8/16/Kerala-Floods-Prime-Minister-Asks-Army-to-Intensify-Rescue-Operations.html
779826990,20180816,-0.46296296296297,1,10.5167,76.2167,"Thrissur, Kerala, India",http://www.organiser.org/Encyc/2018/8/16/Kerala-Floods-Prime-Minister-Asks-Army-to-Intensify-Rescue-Operations.html
779826991,20180816,-0.46296296296297,4,10.5167,76.2167,"Thrissur, Kerala, India",http://www.organiser.org/Encyc/2018/8/16/Kerala-Floods-Prime-Minister-Asks-Army-to-Intensify-Rescue-Operations.html
779826992,20180816,-0.46296296296297,1,9.26667,76.7833,"Pathanamthitta, Kerala, India",http://www.organiser.org/Encyc/2018/8/16/Kerala-Floods-Prime-Minister-Asks-Army-to-Intensify-Rescue-Operations.html
779826993,20180816,-0.46296296296297,7,10.5167,76.2167,"Thrissur, Kerala, India",http://www.organiser.org/Encyc/2018/8/16/Kerala-Floods-Prime-Minister-Asks-Army-to-Intensify-Rescue-Operations.html
779831792,20180816,-6.54818576113403,4,9.85,76.9667,"Idukki, Kerala, India",https://www.moneycontrol.com/news/india/kerala-flood-live-centre-sends-35-more-ndrf-teams-kochi-airport-to-remain-shut-till-aug-26-2845711.html
779831831,20180816,-4.95495495495496,2,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://www.siasat.com/news/army-navy-air-force-join-rescue-efforts-death-toll-crosses-80-kerala-1393171/
779832582,20180816,-4.95495495495496,2,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://www.siasat.com/news/army-navy-air-force-join-rescue-efforts-death-toll-crosses-80-kerala-1393171/
779832583,20180816,-4.95495495495496,1,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://www.siasat.com/news/army-navy-air-force-join-rescue-efforts-death-toll-crosses-80-kerala-1393171/
779832661,20180816,-4.95495495495496,2,10.0,76.5,"Kerala, Kerala, India",https://www.siasat.com/news/army-navy-air-force-join-rescue-efforts-death-toll-crosses-80-kerala-1393171/
779832908,20180816,-4.95495495495496,4,9.26667,76.7833,"Pathanamthitta, Kerala, India",https://www.siasat.com/news/army-navy-air-force-join-rescue-efforts-death-toll-crosses-80-kerala-1393171/
779835015,20180816,3.11688311688311,10,10.0,76.5,"Kerala, Kerala, India",https://www.deccanchronicle.com/business/autos/160818/volkswagen-india-to-support-flood-affected-customers-in-kerala.html
779835020,20180816,3.11688311688311,4,10.0,76.5,"Kerala, Kerala, India",https://www.deccanchronicle.com/business/autos/160818/volkswagen-india-to-support-flood-affected-customers-in-kerala.html
779835027,20180816,3.11688311688311,10,10.0,76.5,"Kerala, Kerala, India",https://www.deccanchronicle.com/business/autos/160818/volkswagen-india-to-support-flood-affected-customers-in-kerala.html
779835064,20180816,3.11688311688311,6,10.0,76.5,"Kerala, Kerala, India",https://www.deccanchronicle.com/business/autos/160818/volkswagen-india-to-support-flood-affected-customers-in-kerala.html
779835289,20180816,-4.37062937062937,10,10.0,76.5,"Kerala, Kerala, India",https://www.firstpost.com/india/kerala-floods-with-13-of-14-districts-hit-states-disaster-response-apparatus-finds-itself-stretched-beyond-capacity-4979621.html
779835292,20180816,-1.25560538116592,4,10.0,76.5,"Kerala, Kerala, India",https://indianexpress.com/article/opinion/when-pm-vajpayee-gave-a-young-reporter-a-special-chance-to-ask-her-question-5310445/
779835596,20180816,-4.37062937062937,10,10.0,76.5,"Kerala, Kerala, India",https://www.firstpost.com/india/kerala-floods-with-13-of-14-districts-hit-states-disaster-response-apparatus-finds-itself-stretched-beyond-capacity-4979621.html
779835770,20180816,-4.98392282958199,2,10.0,76.5,"Kerala, Kerala, India",https://www.indiatoday.in/pti-feed/story/sc-asks-panel-to-consider-reducing-water-levt-at-mullaperiyar-dam-to-139-feet-1316198-2018-08-16
779835788,20180816,-1.84019232726772,4,10.0,76.5,"Kerala, Kerala, India",https://www.indiatoday.in/pti-feed/story/sc-asks-panel-to-consider-reducing-water-levt-at-mullaperiyar-dam-to-139-feet-1316198-2018-08-16
779835791,20180816,-4.98392282958199,2,10.0,76.5,"Kerala, Kerala, India",https://www.indiatoday.in/pti-feed/story/sc-asks-panel-to-consider-reducing-water-levt-at-mullaperiyar-dam-to-139-feet-1316198-2018-08-16
779835896,20180816,-2.77335546099839,6,10.0,76.5,"Kerala, Kerala, India",https://www.prokerala.com/news/articles/a853081.html
779838653,20180816,-4.18410041841004,10,9.96667,76.2333,"Cochin, Kerala, India",https://indianexpress.com/article/india/kerala-floods-this-village-residents-say-kochi-airport-is-the-source-of-their-misery-5310461/
779838654,20180816,-4.18410041841004,10,9.96667,76.2333,"Cochin, Kerala, India",https://indianexpress.com/article/india/kerala-floods-this-village-residents-say-kochi-airport-is-the-source-of-their-misery-5310461/
